transaction_id,user_id,amount,transaction_type,location,timestamp,flagged_alert
2713,4081,2363.42,POS Payment,Tijuana,2024-04-23 00:00:00,0
2714,4778,1145.13,ATM Withdrawal,Guadalajara,2024-04-23 01:00:00,0
2715,1629,839.26,Wire Transfer,Cancun,2024-04-23 02:00:00,0
2716,1269,1670.32,POS Payment,Tijuana,2024-04-23 03:00:00,0
2717,3639,4700.22,Online Purchase,Mexico City,2024-04-23 04:00:00,0
2718,2993,1721.7,ATM Withdrawal,Guadalajara,2024-04-23 05:00:00,1
2719,2628,4940.74,ATM Withdrawal,Cancun,2024-04-23 06:00:00,1
2720,2801,2431.3,Online Purchase,Mexico City,2024-04-23 07:00:00,0
2721,3891,904.03,POS Payment,Mexico City,2024-04-23 08:00:00,0
2722,1861,4456.79,POS Payment,Cancun,2024-04-23 09:00:00,1
2723,4432,2307.17,Online Purchase,Guadalajara,2024-04-23 10:00:00,0
2724,2280,3551.26,Online Purchase,Mexico City,2024-04-23 11:00:00,1
2725,3180,4918.72,ATM Withdrawal,Monterrey,2024-04-23 12:00:00,1
2726,4347,260.37,Online Purchase,Cancun,2024-04-23 13:00:00,1
2727,2799,492.51,Wire Transfer,Cancun,2024-04-23 14:00:00,0
2728,2706,3605.08,Online Purchase,Tijuana,2024-04-23 15:00:00,0
2729,4019,1416.31,ATM Withdrawal,Guadalajara,2024-04-23 16:00:00,0
2730,3560,929.66,Online Purchase,Monterrey,2024-04-23 17:00:00,0
2731,3360,206.42,Online Purchase,Monterrey,2024-04-23 18:00:00,0
2732,1575,119.02,Wire Transfer,Tijuana,2024-04-23 19:00:00,0
2733,3933,3874.68,ATM Withdrawal,Mexico City,2024-04-23 20:00:00,1
2734,3003,680.82,POS Payment,Mexico City,2024-04-23 21:00:00,0
2735,2307,2343.93,POS Payment,Monterrey,2024-04-23 22:00:00,0
2736,4192,3033.43,Online Purchase,Guadalajara,2024-04-23 23:00:00,0
2737,4178,2147.48,Online Purchase,Mexico City,2024-04-24 00:00:00,0
2738,2956,145.26,POS Payment,Cancun,2024-04-24 01:00:00,0
2739,3734,3919.67,POS Payment,Tijuana,2024-04-24 02:00:00,0
2740,3020,62.46,POS Payment,Guadalajara,2024-04-24 03:00:00,0
2741,4275,3811.83,Online Purchase,Mexico City,2024-04-24 04:00:00,0
2742,3212,4467.59,POS Payment,Monterrey,2024-04-24 05:00:00,1
2743,3352,2169.87,Online Purchase,Tijuana,2024-04-24 06:00:00,0
2744,4568,2682.36,Wire Transfer,Mexico City,2024-04-24 07:00:00,0
2745,2655,2390.15,POS Payment,Monterrey,2024-04-24 08:00:00,0
2746,2579,1952.15,Online Purchase,Mexico City,2024-04-24 09:00:00,1
2747,2847,4438.25,POS Payment,Tijuana,2024-04-24 10:00:00,1
2748,3203,4470.73,Online Purchase,Cancun,2024-04-24 11:00:00,1
2749,2390,1685.72,POS Payment,Cancun,2024-04-24 12:00:00,0
2750,2742,3079.2,Online Purchase,Monterrey,2024-04-24 13:00:00,0
2751,2925,4635.27,POS Payment,Cancun,2024-04-24 14:00:00,0
2752,1619,4810.67,Online Purchase,Tijuana,2024-04-24 15:00:00,0
2753,2274,2549.71,Wire Transfer,Monterrey,2024-04-24 16:00:00,0
2754,1956,2269.6,ATM Withdrawal,Mexico City,2024-04-24 17:00:00,1
2755,2939,1400.68,ATM Withdrawal,Guadalajara,2024-04-24 18:00:00,1
2756,4953,4794.77,Online Purchase,Mexico City,2024-04-24 19:00:00,1
2757,3381,722.64,Wire Transfer,Tijuana,2024-04-24 20:00:00,0
2758,4713,2903.35,Online Purchase,Monterrey,2024-04-24 21:00:00,0
2759,1968,1419.93,ATM Withdrawal,Mexico City,2024-04-24 22:00:00,1
2760,3558,1402.25,Online Purchase,Monterrey,2024-04-24 23:00:00,0
2761,2316,2030.79,POS Payment,Cancun,2024-04-25 00:00:00,0
2762,2043,4993.98,Online Purchase,Guadalajara,2024-04-25 01:00:00,0
2763,1281,284.28,Online Purchase,Tijuana,2024-04-25 02:00:00,1
2764,3844,2896.92,Online Purchase,Mexico City,2024-04-25 03:00:00,0
2765,4072,422.04,ATM Withdrawal,Guadalajara,2024-04-25 04:00:00,1
2766,3166,781.06,Online Purchase,Tijuana,2024-04-25 05:00:00,1
2767,2058,2203.42,ATM Withdrawal,Tijuana,2024-04-25 06:00:00,0
2768,1197,2557.2,POS Payment,Cancun,2024-04-25 07:00:00,0
2769,3532,1301.37,Wire Transfer,Monterrey,2024-04-25 08:00:00,0
2770,4828,1589.12,ATM Withdrawal,Monterrey,2024-04-25 09:00:00,0
2771,2082,443.97,Online Purchase,Guadalajara,2024-04-25 10:00:00,0
2772,3884,1523.07,Wire Transfer,Cancun,2024-04-25 11:00:00,0
2773,2184,4833.13,Online Purchase,Tijuana,2024-04-25 12:00:00,1
2774,2008,4724.09,Wire Transfer,Cancun,2024-04-25 13:00:00,1
2775,3738,1681.04,Online Purchase,Cancun,2024-04-25 14:00:00,0
2776,2229,2858.56,ATM Withdrawal,Guadalajara,2024-04-25 15:00:00,1
2777,2035,4548.88,Online Purchase,Monterrey,2024-04-25 16:00:00,1
2778,1489,40.86,POS Payment,Cancun,2024-04-25 17:00:00,0
2779,1275,4055.31,Online Purchase,Cancun,2024-04-25 18:00:00,1
2780,3740,4742.36,ATM Withdrawal,Cancun,2024-04-25 19:00:00,0
2781,3289,465.72,Online Purchase,Mexico City,2024-04-25 20:00:00,0
2782,2239,815.62,Wire Transfer,Cancun,2024-04-25 21:00:00,0
2783,2274,4804.12,POS Payment,Cancun,2024-04-25 22:00:00,1
2784,4882,2692.33,ATM Withdrawal,Tijuana,2024-04-25 23:00:00,1
2785,1125,80.84,ATM Withdrawal,Mexico City,2024-04-26 00:00:00,1
2786,1216,1295.58,POS Payment,Cancun,2024-04-26 01:00:00,0
2787,4377,2255.22,ATM Withdrawal,Cancun,2024-04-26 02:00:00,0
2788,4868,3467.62,ATM Withdrawal,Guadalajara,2024-04-26 03:00:00,1
2789,2208,3668.47,ATM Withdrawal,Guadalajara,2024-04-26 04:00:00,1
2790,4110,4977.15,Wire Transfer,Mexico City,2024-04-26 05:00:00,0
2791,2246,1444.68,Online Purchase,Tijuana,2024-04-26 06:00:00,0
2792,4255,2695.72,POS Payment,Mexico City,2024-04-26 07:00:00,0
2793,3542,2671.28,ATM Withdrawal,Mexico City,2024-04-26 08:00:00,0
2794,3474,2034.17,Online Purchase,Guadalajara,2024-04-26 09:00:00,0
2795,4249,854.12,Wire Transfer,Guadalajara,2024-04-26 10:00:00,0
2796,1918,4887.51,Online Purchase,Tijuana,2024-04-26 11:00:00,0
2797,4499,4268.05,Online Purchase,Cancun,2024-04-26 12:00:00,1
2798,2317,2496.68,Wire Transfer,Tijuana,2024-04-26 13:00:00,0
2799,4923,3020.19,POS Payment,Cancun,2024-04-26 14:00:00,0
2800,3198,1144.03,POS Payment,Monterrey,2024-04-26 15:00:00,0
2801,3431,2723.5,POS Payment,Guadalajara,2024-04-26 16:00:00,0
2802,2661,3477.9,POS Payment,Monterrey,2024-04-26 17:00:00,0
2803,4884,2580.68,Online Purchase,Monterrey,2024-04-26 18:00:00,0
2804,1307,4951.52,Online Purchase,Guadalajara,2024-04-26 19:00:00,1
2805,2359,3060.59,POS Payment,Monterrey,2024-04-26 20:00:00,0
2806,2969,1861.16,Online Purchase,Mexico City,2024-04-26 21:00:00,0
2807,3793,3863.04,Wire Transfer,Cancun,2024-04-26 22:00:00,1
2808,1891,860.61,Wire Transfer,Tijuana,2024-04-26 23:00:00,0
2809,1374,1928.73,Online Purchase,Guadalajara,2024-04-27 00:00:00,0
2810,4079,1741.33,POS Payment,Mexico City,2024-04-27 01:00:00,0
2811,3033,2164.72,ATM Withdrawal,Tijuana,2024-04-27 02:00:00,1
2812,2364,3911.08,ATM Withdrawal,Tijuana,2024-04-27 03:00:00,1
2813,1128,2426.02,POS Payment,Tijuana,2024-04-27 04:00:00,0
2814,2014,3972.13,ATM Withdrawal,Monterrey,2024-04-27 05:00:00,1
2815,2799,2886.68,Online Purchase,Monterrey,2024-04-27 06:00:00,0
2816,3716,1716.93,ATM Withdrawal,Monterrey,2024-04-27 07:00:00,0
2817,4423,4051.79,POS Payment,Monterrey,2024-04-27 08:00:00,1
2818,2381,1199.07,Wire Transfer,Mexico City,2024-04-27 09:00:00,0
2819,1516,1129.67,Wire Transfer,Monterrey,2024-04-27 10:00:00,0
2820,2518,2527.47,Wire Transfer,Guadalajara,2024-04-27 11:00:00,0
2821,1085,1311.64,Online Purchase,Tijuana,2024-04-27 12:00:00,0
2822,2198,55.34,POS Payment,Mexico City,2024-04-27 13:00:00,1
2823,4873,3245.0,POS Payment,Monterrey,2024-04-27 14:00:00,0
2824,4264,2560.36,Online Purchase,Tijuana,2024-04-27 15:00:00,0
2825,3358,2233.13,Online Purchase,Mexico City,2024-04-27 16:00:00,0
2826,2142,4835.17,POS Payment,Tijuana,2024-04-27 17:00:00,0
2827,4289,2860.28,POS Payment,Mexico City,2024-04-27 18:00:00,1
2828,3474,4318.52,POS Payment,Cancun,2024-04-27 19:00:00,1
2829,2993,705.86,POS Payment,Mexico City,2024-04-27 20:00:00,0
2830,4485,2850.34,ATM Withdrawal,Monterrey,2024-04-27 21:00:00,1
2831,3161,4341.22,Wire Transfer,Tijuana,2024-04-27 22:00:00,0
2832,4216,2919.7,ATM Withdrawal,Tijuana,2024-04-27 23:00:00,1
2833,4609,3592.89,Online Purchase,Tijuana,2024-04-28 00:00:00,1
2834,4719,1866.5,Wire Transfer,Guadalajara,2024-04-28 01:00:00,0
2835,1302,471.32,ATM Withdrawal,Guadalajara,2024-04-28 02:00:00,0
2836,3791,2294.92,Wire Transfer,Monterrey,2024-04-28 03:00:00,0
2837,4952,1978.45,ATM Withdrawal,Cancun,2024-04-28 04:00:00,1
2838,1587,4336.63,ATM Withdrawal,Guadalajara,2024-04-28 05:00:00,1
2839,1986,1227.54,Online Purchase,Mexico City,2024-04-28 06:00:00,0
2840,2863,4834.0,Online Purchase,Monterrey,2024-04-28 07:00:00,1
2841,1344,4791.11,Online Purchase,Cancun,2024-04-28 08:00:00,1
2842,1813,1245.68,Online Purchase,Mexico City,2024-04-28 09:00:00,0
2843,2987,1746.78,POS Payment,Tijuana,2024-04-28 10:00:00,0
2844,3848,4478.82,Online Purchase,Guadalajara,2024-04-28 11:00:00,1
2845,4072,4833.44,Online Purchase,Mexico City,2024-04-28 12:00:00,1
2846,4218,2222.76,ATM Withdrawal,Cancun,2024-04-28 13:00:00,1
2847,2310,1611.78,Wire Transfer,Monterrey,2024-04-28 14:00:00,0
2848,2999,2635.21,Online Purchase,Mexico City,2024-04-28 15:00:00,0
2849,2677,3441.97,Wire Transfer,Monterrey,2024-04-28 16:00:00,0
2850,4124,1374.64,Wire Transfer,Tijuana,2024-04-28 17:00:00,0
2851,2327,3685.0,Online Purchase,Cancun,2024-04-28 18:00:00,0
2852,2092,267.77,Online Purchase,Cancun,2024-04-28 19:00:00,1
2853,3408,255.98,POS Payment,Guadalajara,2024-04-28 20:00:00,1
2854,4673,1937.58,POS Payment,Cancun,2024-04-28 21:00:00,0
2855,4291,1773.83,Wire Transfer,Mexico City,2024-04-28 22:00:00,1
2856,2009,1585.01,Online Purchase,Mexico City,2024-04-28 23:00:00,0
2857,1703,2460.19,ATM Withdrawal,Mexico City,2024-04-29 00:00:00,0
2858,1574,1610.46,ATM Withdrawal,Tijuana,2024-04-29 01:00:00,0
2859,2608,969.37,Online Purchase,Cancun,2024-04-29 02:00:00,0
2860,4232,1554.25,ATM Withdrawal,Cancun,2024-04-29 03:00:00,0
2861,4752,4874.77,Wire Transfer,Mexico City,2024-04-29 04:00:00,1
2862,2112,2061.46,Online Purchase,Guadalajara,2024-04-29 05:00:00,0
2863,1687,2229.12,Wire Transfer,Guadalajara,2024-04-29 06:00:00,0
2864,3828,2886.96,POS Payment,Cancun,2024-04-29 07:00:00,0
2865,3632,4916.87,Online Purchase,Cancun,2024-04-29 08:00:00,1
2866,4828,1215.59,POS Payment,Monterrey,2024-04-29 09:00:00,1
2867,3636,3409.6,Online Purchase,Cancun,2024-04-29 10:00:00,0
2868,4230,3582.76,POS Payment,Mexico City,2024-04-29 11:00:00,0
2869,1488,3040.55,Online Purchase,Tijuana,2024-04-29 12:00:00,0
2870,4018,452.01,Online Purchase,Cancun,2024-04-29 13:00:00,0
2871,2347,3387.59,Wire Transfer,Cancun,2024-04-29 14:00:00,1
2872,4681,329.83,ATM Withdrawal,Mexico City,2024-04-29 15:00:00,1
2873,4452,2984.75,POS Payment,Monterrey,2024-04-29 16:00:00,1
2874,4173,3700.51,Online Purchase,Cancun,2024-04-29 17:00:00,0
2875,1493,1062.74,Online Purchase,Guadalajara,2024-04-29 18:00:00,0
2876,2667,4209.69,ATM Withdrawal,Guadalajara,2024-04-29 19:00:00,1
2877,2637,161.47,ATM Withdrawal,Guadalajara,2024-04-29 20:00:00,1
2878,1018,4220.63,Online Purchase,Tijuana,2024-04-29 21:00:00,1
2879,4525,2307.04,Wire Transfer,Tijuana,2024-04-29 22:00:00,0
2880,4553,1095.76,Wire Transfer,Cancun,2024-04-29 23:00:00,0
2881,4665,677.55,POS Payment,Cancun,2024-04-30 00:00:00,0
2882,3444,4767.0,POS Payment,Cancun,2024-04-30 01:00:00,0
2883,2000,372.6,Online Purchase,Tijuana,2024-04-30 02:00:00,0
2884,4350,1003.48,Wire Transfer,Cancun,2024-04-30 03:00:00,0
2885,1850,1745.63,Online Purchase,Mexico City,2024-04-30 04:00:00,0
2886,2388,3104.97,Wire Transfer,Monterrey,2024-04-30 05:00:00,0
2887,2354,2728.56,ATM Withdrawal,Guadalajara,2024-04-30 06:00:00,0
2888,4712,636.96,POS Payment,Guadalajara,2024-04-30 07:00:00,0
2889,2367,1455.74,Wire Transfer,Mexico City,2024-04-30 08:00:00,0
2890,1821,1201.37,POS Payment,Cancun,2024-04-30 09:00:00,0
2891,1454,1075.58,POS Payment,Tijuana,2024-04-30 10:00:00,0
2892,2624,2061.61,POS Payment,Cancun,2024-04-30 11:00:00,0
2893,3772,3523.12,POS Payment,Cancun,2024-04-30 12:00:00,0
2894,4726,1095.09,ATM Withdrawal,Guadalajara,2024-04-30 13:00:00,1
2895,4136,1839.73,Online Purchase,Guadalajara,2024-04-30 14:00:00,0
2896,4147,1960.68,Online Purchase,Tijuana,2024-04-30 15:00:00,0
2897,1710,4882.52,Online Purchase,Guadalajara,2024-04-30 16:00:00,1
2898,3190,4773.79,ATM Withdrawal,Cancun,2024-04-30 17:00:00,1
2899,1916,4002.69,ATM Withdrawal,Mexico City,2024-04-30 18:00:00,1
2900,4986,1215.88,ATM Withdrawal,Tijuana,2024-04-30 19:00:00,1
2901,3875,349.51,POS Payment,Mexico City,2024-04-30 20:00:00,1
2902,3652,1591.35,POS Payment,Cancun,2024-04-30 21:00:00,0
2903,2496,1341.3,Online Purchase,Tijuana,2024-04-30 22:00:00,0
2904,2440,2534.57,Online Purchase,Mexico City,2024-04-30 23:00:00,0
2905,1304,3890.86,ATM Withdrawal,Tijuana,2024-05-01 00:00:00,0
2906,1735,4293.03,Online Purchase,Cancun,2024-05-01 01:00:00,1
2907,4568,4225.87,Wire Transfer,Tijuana,2024-05-01 02:00:00,1
2908,3338,1804.78,ATM Withdrawal,Cancun,2024-05-01 03:00:00,0
2909,2963,3439.3,ATM Withdrawal,Tijuana,2024-05-01 04:00:00,1
2910,3149,1571.04,POS Payment,Tijuana,2024-05-01 05:00:00,0
2911,3009,313.92,POS Payment,Guadalajara,2024-05-01 06:00:00,0
2912,4338,3510.81,Online Purchase,Cancun,2024-05-01 07:00:00,0
2913,3914,59.04,Wire Transfer,Monterrey,2024-05-01 08:00:00,1
2914,4015,2051.82,ATM Withdrawal,Tijuana,2024-05-01 09:00:00,1
2915,4693,1653.6,Online Purchase,Mexico City,2024-05-01 10:00:00,0
2916,4021,3469.95,Online Purchase,Guadalajara,2024-05-01 11:00:00,0
2917,3889,3833.56,ATM Withdrawal,Guadalajara,2024-05-01 12:00:00,1
2918,1961,1527.43,Online Purchase,Tijuana,2024-05-01 13:00:00,0
2919,3989,4060.02,Online Purchase,Monterrey,2024-05-01 14:00:00,1
2920,4848,1476.64,Wire Transfer,Guadalajara,2024-05-01 15:00:00,0
2921,2026,2237.17,Wire Transfer,Cancun,2024-05-01 16:00:00,0
2922,3132,3637.82,Online Purchase,Tijuana,2024-05-01 17:00:00,0
2923,4865,3467.67,Online Purchase,Tijuana,2024-05-01 18:00:00,0
2924,3375,4936.97,POS Payment,Monterrey,2024-05-01 19:00:00,0
2925,3863,1133.55,Online Purchase,Cancun,2024-05-01 20:00:00,0
2926,2473,3314.97,POS Payment,Cancun,2024-05-01 21:00:00,0
2927,3501,3052.31,Wire Transfer,Monterrey,2024-05-01 22:00:00,0
2928,2947,4576.34,Online Purchase,Mexico City,2024-05-01 23:00:00,1
2929,3676,790.25,Online Purchase,Cancun,2024-05-02 00:00:00,0
2930,4292,3761.47,Online Purchase,Mexico City,2024-05-02 01:00:00,1
2931,2177,2845.66,Online Purchase,Mexico City,2024-05-02 02:00:00,0
2932,1664,1380.58,Online Purchase,Tijuana,2024-05-02 03:00:00,0
2933,1011,2377.43,Wire Transfer,Tijuana,2024-05-02 04:00:00,0
2934,2156,1675.55,Online Purchase,Guadalajara,2024-05-02 05:00:00,0
2935,1303,2900.77,ATM Withdrawal,Tijuana,2024-05-02 06:00:00,1
2936,4364,4446.11,ATM Withdrawal,Cancun,2024-05-02 07:00:00,0
2937,4022,2850.83,Online Purchase,Cancun,2024-05-02 08:00:00,0
2938,4371,3162.29,Online Purchase,Mexico City,2024-05-02 09:00:00,0
2939,2763,2598.55,Online Purchase,Cancun,2024-05-02 10:00:00,0
2940,3830,265.32,Online Purchase,Tijuana,2024-05-02 11:00:00,0
2941,1042,1171.96,Wire Transfer,Tijuana,2024-05-02 12:00:00,0
2942,1943,2465.09,Online Purchase,Tijuana,2024-05-02 13:00:00,0
2943,3390,1558.07,Wire Transfer,Monterrey,2024-05-02 14:00:00,0
2944,2349,917.0,ATM Withdrawal,Cancun,2024-05-02 15:00:00,0
2945,4885,2525.62,ATM Withdrawal,Guadalajara,2024-05-02 16:00:00,0
2946,3545,1620.82,ATM Withdrawal,Cancun,2024-05-02 17:00:00,1
2947,3411,1297.96,Wire Transfer,Cancun,2024-05-02 18:00:00,1
2948,1890,2325.29,Online Purchase,Monterrey,2024-05-02 19:00:00,0
2949,3474,675.09,Online Purchase,Cancun,2024-05-02 20:00:00,0
2950,2004,4639.45,ATM Withdrawal,Mexico City,2024-05-02 21:00:00,0
2951,1020,4339.83,Online Purchase,Tijuana,2024-05-02 22:00:00,1
2952,1406,3541.03,ATM Withdrawal,Tijuana,2024-05-02 23:00:00,1
2953,3666,540.01,Wire Transfer,Monterrey,2024-05-03 00:00:00,1
2954,2014,3881.63,ATM Withdrawal,Tijuana,2024-05-03 01:00:00,0
2955,1335,4041.71,Wire Transfer,Mexico City,2024-05-03 02:00:00,1
2956,2838,3841.15,ATM Withdrawal,Monterrey,2024-05-03 03:00:00,1
2957,4188,578.69,Wire Transfer,Guadalajara,2024-05-03 04:00:00,0
2958,2147,3223.1,Wire Transfer,Tijuana,2024-05-03 05:00:00,0
2959,3446,4173.28,ATM Withdrawal,Cancun,2024-05-03 06:00:00,1
2960,3840,2890.99,Wire Transfer,Mexico City,2024-05-03 07:00:00,0
2961,2827,3235.57,POS Payment,Mexico City,2024-05-03 08:00:00,0
2962,1714,2297.23,ATM Withdrawal,Tijuana,2024-05-03 09:00:00,1
2963,1050,2648.25,ATM Withdrawal,Guadalajara,2024-05-03 10:00:00,0
2964,4854,181.54,Wire Transfer,Cancun,2024-05-03 11:00:00,1
2965,1323,3198.43,ATM Withdrawal,Guadalajara,2024-05-03 12:00:00,1
2966,1788,416.42,Online Purchase,Guadalajara,2024-05-03 13:00:00,0
2967,1140,2180.72,POS Payment,Tijuana,2024-05-03 14:00:00,0
2968,1469,1470.35,Online Purchase,Cancun,2024-05-03 15:00:00,0
2969,1786,2731.69,Wire Transfer,Tijuana,2024-05-03 16:00:00,0
2970,2825,675.75,Wire Transfer,Tijuana,2024-05-03 17:00:00,0
2971,2357,3461.3,POS Payment,Mexico City,2024-05-03 18:00:00,0
2972,2916,3977.11,Online Purchase,Tijuana,2024-05-03 19:00:00,0
2973,1963,825.14,ATM Withdrawal,Monterrey,2024-05-03 20:00:00,1
2974,4055,530.52,ATM Withdrawal,Cancun,2024-05-03 21:00:00,1
2975,1372,736.12,Online Purchase,Mexico City,2024-05-03 22:00:00,0
2976,4635,4386.87,Online Purchase,Cancun,2024-05-03 23:00:00,0
2977,3541,2645.66,ATM Withdrawal,Mexico City,2024-05-04 00:00:00,1
2978,4610,2341.63,ATM Withdrawal,Monterrey,2024-05-04 01:00:00,0
2979,2692,542.49,Online Purchase,Tijuana,2024-05-04 02:00:00,0
2980,3798,3251.28,Wire Transfer,Mexico City,2024-05-04 03:00:00,1
2981,2179,4341.32,Wire Transfer,Mexico City,2024-05-04 04:00:00,0
2982,3338,4142.65,Wire Transfer,Mexico City,2024-05-04 05:00:00,0
2983,2671,3134.01,POS Payment,Monterrey,2024-05-04 06:00:00,0
2984,4215,385.64,ATM Withdrawal,Cancun,2024-05-04 07:00:00,1
2985,1105,570.86,POS Payment,Monterrey,2024-05-04 08:00:00,0
2986,2443,256.05,POS Payment,Mexico City,2024-05-04 09:00:00,0
2987,3717,1294.82,Online Purchase,Mexico City,2024-05-04 10:00:00,0
2988,2681,686.95,Online Purchase,Tijuana,2024-05-04 11:00:00,0
2989,1001,1307.64,ATM Withdrawal,Monterrey,2024-05-04 12:00:00,1
2990,3636,1931.44,ATM Withdrawal,Monterrey,2024-05-04 13:00:00,1
2991,3691,4715.48,ATM Withdrawal,Guadalajara,2024-05-04 14:00:00,1
2992,3137,3055.78,ATM Withdrawal,Cancun,2024-05-04 15:00:00,0
2993,4416,4176.52,Wire Transfer,Guadalajara,2024-05-04 16:00:00,1
2994,1349,3554.65,ATM Withdrawal,Guadalajara,2024-05-04 17:00:00,0
2995,4530,571.39,Online Purchase,Cancun,2024-05-04 18:00:00,0
2996,2286,3682.24,POS Payment,Tijuana,2024-05-04 19:00:00,0
2997,4422,1382.74,Online Purchase,Tijuana,2024-05-04 20:00:00,1
2998,4179,3199.15,POS Payment,Cancun,2024-05-04 21:00:00,0
2999,4657,1711.4,Online Purchase,Cancun,2024-05-04 22:00:00,0
3000,2062,4988.38,POS Payment,Monterrey,2024-05-04 23:00:00,0
3001,3956,1325.12,Online Purchase,Monterrey,2024-05-05 00:00:00,0
3002,3206,1402.86,Online Purchase,Monterrey,2024-05-05 01:00:00,0
3003,4654,4654.05,Online Purchase,Monterrey,2024-05-05 02:00:00,1
3004,4006,132.98,Wire Transfer,Mexico City,2024-05-05 03:00:00,0
3005,3359,3486.48,POS Payment,Mexico City,2024-05-05 04:00:00,0
3006,4312,3629.38,ATM Withdrawal,Tijuana,2024-05-05 05:00:00,1
3007,1444,4183.53,POS Payment,Mexico City,2024-05-05 06:00:00,1
3008,3345,4872.45,ATM Withdrawal,Mexico City,2024-05-05 07:00:00,1
3009,1951,4878.25,Wire Transfer,Monterrey,2024-05-05 08:00:00,1
3010,1035,335.73,POS Payment,Monterrey,2024-05-05 09:00:00,0
3011,2107,4110.98,Online Purchase,Cancun,2024-05-05 10:00:00,1
3012,2475,3235.09,Online Purchase,Monterrey,2024-05-05 11:00:00,0
3013,4957,3240.24,POS Payment,Cancun,2024-05-05 12:00:00,0
3014,2798,650.47,POS Payment,Cancun,2024-05-05 13:00:00,0
3015,2845,3254.43,POS Payment,Mexico City,2024-05-05 14:00:00,0
3016,2408,4912.59,POS Payment,Monterrey,2024-05-05 15:00:00,0
3017,2195,4559.97,Online Purchase,Mexico City,2024-05-05 16:00:00,1
3018,2399,2201.26,POS Payment,Monterrey,2024-05-05 17:00:00,0
3019,2708,209.34,ATM Withdrawal,Mexico City,2024-05-05 18:00:00,0
3020,2385,1817.84,POS Payment,Mexico City,2024-05-05 19:00:00,0
3021,3606,4133.69,ATM Withdrawal,Mexico City,2024-05-05 20:00:00,1
3022,3938,3510.48,ATM Withdrawal,Tijuana,2024-05-05 21:00:00,1
3023,3188,2302.12,ATM Withdrawal,Mexico City,2024-05-05 22:00:00,1
3024,3934,284.96,Online Purchase,Guadalajara,2024-05-05 23:00:00,0
3025,4989,2140.2,Online Purchase,Guadalajara,2024-05-06 00:00:00,0
3026,4189,2350.43,POS Payment,Guadalajara,2024-05-06 01:00:00,0
3027,2300,4643.49,POS Payment,Cancun,2024-05-06 02:00:00,1
3028,3773,3209.02,Online Purchase,Mexico City,2024-05-06 03:00:00,0
3029,2243,1565.15,Wire Transfer,Guadalajara,2024-05-06 04:00:00,0
3030,4976,2631.34,Wire Transfer,Cancun,2024-05-06 05:00:00,0
3031,4097,339.62,ATM Withdrawal,Guadalajara,2024-05-06 06:00:00,1
3032,1520,4863.12,Online Purchase,Monterrey,2024-05-06 07:00:00,1
3033,2806,1806.7,POS Payment,Tijuana,2024-05-06 08:00:00,0
3034,1009,2394.56,Wire Transfer,Mexico City,2024-05-06 09:00:00,0
3035,1983,1782.87,ATM Withdrawal,Tijuana,2024-05-06 10:00:00,1
3036,3425,3415.73,Wire Transfer,Tijuana,2024-05-06 11:00:00,0
3037,2656,3314.54,Online Purchase,Monterrey,2024-05-06 12:00:00,0
3038,2660,3579.46,ATM Withdrawal,Monterrey,2024-05-06 13:00:00,1
3039,3729,1348.03,Online Purchase,Monterrey,2024-05-06 14:00:00,0
3040,3631,1585.19,Online Purchase,Cancun,2024-05-06 15:00:00,0
3041,3199,635.0,Wire Transfer,Guadalajara,2024-05-06 16:00:00,0
3042,1719,3280.99,POS Payment,Mexico City,2024-05-06 17:00:00,0
3043,2072,208.59,ATM Withdrawal,Monterrey,2024-05-06 18:00:00,0
3044,4225,2992.43,Online Purchase,Mexico City,2024-05-06 19:00:00,0
3045,1858,4349.78,Wire Transfer,Mexico City,2024-05-06 20:00:00,1
3046,2316,4455.25,POS Payment,Mexico City,2024-05-06 21:00:00,1
3047,2603,2250.7,Wire Transfer,Monterrey,2024-05-06 22:00:00,0
3048,1049,2301.93,POS Payment,Monterrey,2024-05-06 23:00:00,0
3049,3711,394.08,ATM Withdrawal,Guadalajara,2024-05-07 00:00:00,1
3050,3578,3357.12,Wire Transfer,Monterrey,2024-05-07 01:00:00,0
3051,4683,4108.08,Online Purchase,Monterrey,2024-05-07 02:00:00,1
3052,4131,1230.83,Online Purchase,Mexico City,2024-05-07 03:00:00,0
3053,4238,2112.29,Online Purchase,Guadalajara,2024-05-07 04:00:00,0
3054,4273,4195.81,ATM Withdrawal,Tijuana,2024-05-07 05:00:00,0
3055,3904,4386.83,POS Payment,Monterrey,2024-05-07 06:00:00,1
3056,1145,1223.47,POS Payment,Monterrey,2024-05-07 07:00:00,0
3057,1914,2757.35,Online Purchase,Tijuana,2024-05-07 08:00:00,1
3058,4747,970.54,Online Purchase,Mexico City,2024-05-07 09:00:00,1
3059,4040,518.38,Online Purchase,Guadalajara,2024-05-07 10:00:00,0
3060,2462,4556.49,Online Purchase,Mexico City,2024-05-07 11:00:00,1
3061,3289,4104.33,Wire Transfer,Cancun,2024-05-07 12:00:00,1
3062,1580,3802.57,POS Payment,Monterrey,2024-05-07 13:00:00,0
3063,3734,253.34,POS Payment,Cancun,2024-05-07 14:00:00,0
3064,2584,4220.21,Wire Transfer,Monterrey,2024-05-07 15:00:00,1
3065,1482,2195.84,POS Payment,Cancun,2024-05-07 16:00:00,0
3066,4179,1718.55,ATM Withdrawal,Tijuana,2024-05-07 17:00:00,0
